permno,ticker,comnam,permco 
26606,ILA,AQUILA INC DEL NEW,21848
75625,ETS,ENTERASYS NETWORKS INC,22038
10001,EWST,ENERGY WEST INC,7953
29050,DWSN,DAWSON GEOPHYSICAL CO,1433
87377,BCSI,BLUE COAT SYSTEMS INC,17405
19238,WHX,W H X CORP,21915
24440,OGE,O G E ENERGY CORP,21328
59600,TWIN,TWIN DISC INC,4604
17005,CVS,C V S CORP,21185
88623,CURN,CURON MEDICAL INC,39156
86812,AATK,AMERICAN ACCESS TECHNOLOGIES INC,16473
85019,KMGB,K M G CHEMICALS INC,15505
87390,FNSR,FINISAR CORP,17342
75754,,DOCUCON INC,10181
85631,ADSK,AUTODESK INC,7623
87518,TRIN,TRINSIC INC,17520
85245,AMCS,AMICAS INC,32038
79850,PGIC,MIKOHN GAMING CORP,12589
85223,ONSM,ONSTREAM MEDIA CORP,15616
90335,ALY,ALLIS CHALMERS ENERGY INC,22169
79209,IPX,INTERPOOL INC,29846
82539,WLDA,WORLD AIR HOLDINGS INC,14026
84326,POSO,PROSOFT LEARNING CORP,15209
90520,CE,CELANESE CORP DEL,46091
61209,,TRANSTECHNOLOGY CORP,21776
90546,VIAC,VIACELL INC,46113
90538,JRCC,JAMES RIVER COAL CO,46106
90539,MJES,MAJESCO HOLDINGS INC,46107
77327,,DATA SYSTEMS & SOFTWARE INC,11335
90533,WTI,W & T OFFSHORE INC,46102
29103,COGO,COMTECH GROUP INC,1405
90594,FVRL,FAVRILLE INC,46276
90599,ICGN,ICAGEN INC,46280
90548,ARP,AMERICAN REPROGRAPHICS CO,46146
90555,FRP,FAIRPOINT COMMUNICATIONS INC,46153
90604,THLD,THRESHOLD PHARMACEUTICALS INC,46285
84553,,B P Z ENERGY INC,15327
76966,STEN,STEN CORP,10853
82726,IDWK,INTERNATIONAL DISPLAYWORKS INC,14223
90554,FTD,F T D GROUP INC,46152
90562,TAP,MOLSON COORS BREWING CO,33
59248,TAP,MOLSON COORS BREWING CO,33
90592,EMAG,EMAGEON INC,46274
90567,VCG,VALOR COMMUNICATIONS GROUP INC,46167
87647,WQNI,W Q N INC,17937
90564,PBH,PRESTIGE BRANDS HOLDINGS INC,46162
79066,GBR,CABELTEL INTL CORP,29298
90565,SVR,SYNIVERSE HOLDINGS INC,46163
90605,UACL,UNIVERSAL TRUCKLOAD SERVICES INC,46287
90558,HUN,HUNTSMAN CORP,46156
90566,TPO,TARPON INDUSTRIES INC,46165
90602,ODMO,ODIMO INC,46283
90568,VCC,VERI TEK INTERNATIONAL CORP,46168
90556,FSN,FUSION TELECOMMS INTL INC,46154
90547,ANR,ALPHA NATURAL RESOURCES INC,46145
90569,WXS,WRIGHT EXPRESS CORP,46169
81728,BHIP,NATURAL HEALTH TRENDS CORP,13796
85225,IVOW,IVOW INC,15577
80785,FZN,CUISINE SOLUTIONS INC,6872
75733,CKXE,SPORTS ENTERTAINMENT ENTERPS INC,10146
90608,THK,C G I HOLDING CORP,46418
80940,,TIX CORP,13327
90632,ASPV,ASPREVA PHARMACEUTICALS CORP,46440
89956,HYTM,HYTHIAM INC,44709
85699,SLXA,SOLEXA INC,15908
30197,CSPLF,CANADA SOUTHERN PETROLEUM LTD,23685
75150,ATPL,ATLANTIS PLASTICS INC,20229
66253,,M S C SOFTWARE CORP,5961
83883,BIOS,BIOSCRIP INC,14905
84032,NOV,NATIONAL OILWELL VARCO INC,31769
86889,NLS,NAUTILUS INC,16506
83861,DDMX,DYNAMEX INC,14896
90614,MEA,METALICO INC,46424
87230,APTM,APTIMUS INC,17149
90616,PA,PANAMSAT HOLDING CORP,46427
90629,TMY,TRANSMERIDIAN EXPLORATION INC,46430
90638,RCNI,R C N CORP,15700
77300,SMG,SCOTTS MIRACLE GRO CO,11324
86165,PEIX,PACIFIC ETHANOL INC,16147
90640,WPCS,W P C S INTERNATIONAL INC,46446
90626,RGN,REGENERX BIOPHARMACEUTICALS INC,46428
89757,SHLD,SEARS HOLDINGS CORP,44118
75733,CKXE,C K X INC,10146
87496,KNOT,KNOT INC,17472
85986,,HORIZON OFFSHORE INC,16036
86444,INO,INOVIO BIOMEDICAL CORP,34949
41574,IIN,INTRICON CORP,21594
90658,PRH,VITACUBE SYSTEMS HOLDINGS INC,46554
90659,XNN,XENONICS HOLDINGS INC,46555
86042,HW,HEADWATERS INC,33932
90672,RAIL,FREIGHTCAR AMERICA INC,46566
63079,,KEY ENERGY SERVICES INC,5036
90673,TRIS,TRI S SECURITY CORP,46286
90539,COOL,MAJESCO ENTERTAINMENT CO,46107
90653,PRB,P R B GAS TRANSPORTATION INC,46549
31318,EZEM,E Z EM INC,6512
82810,GEX,GLOBIX CORP,14313
90671,PONR,PIONEER COMPANIES INC,13735
90664,DXCM,DEXCOM INC,46559
10924,FPB,FOUNTAIN POWERBOAT INDS INC,8801
90705,OPTC,OPTELECOM N K F INC,3392
80912,TGE,T G C INDUSTRIES INC,27333
88270,UNWR,U S UNWIRED INC,37533
16600,HSY,HERSHEY CO,20906
90663,CESV,CHINA ENERGY SAVINGS TECH INC,46558
90670,NCOC,NATIONAL COAL CORP,46565
90656,TBV,TIENS BIOTECH GROUP USA INC,46551
90643,ACW,ACCURIDE CORP,46538
90657,PAY,VERIFONE HOLDINGS INC,46553
85625,SPC,SPECTRUM BRANDS INC,32162
11891,MGM,M G M MIRAGE,9764
57015,IPII,IMPERIAL INDUSTRIES INC,25549
90679,JVA,COFFEE HOLDING CO INC,46668
79580,DYII,DYNACQ HEALTHCARE INC,12400
77984,RUM,CRUZAN INTERNATIONAL INC,11744
90708,MORN,MORNINGSTAR INC,46692
90687,HDY,HYPERDYNAMICS CORP,46675
80098,TMG,TRANSMONTAIGNE INC,11085
90678,CFW,CANO PETROLEUM INC,46667
87349,TPC,SUNCOM WIRELESS HOLDINGS INC,17296
90715,ZUMZ,ZUMIEZ INC,46697
90677,BDE,BOIS D ARC ENERGY INC,46666
90716,ABXA,A B X AIR INC,46701
90681,DNE,DUNE ENERGY INC,46670
85726,DENN,DENNYS CORP,15916
14541,CVX,CHEVRON CORP NEW,20440
90690,PZZ,PROSPECT MEDICAL HOLDINGS INC,46678
90699,WMG,WARNER MUSIC GROUP CORP,46685
81702,WPP,WAUSAU PAPER CORP,4987
90700,XRM,XERIUM TECHNOLOGIES INC,46686
90655,TDS,TELEPHONE & DATA SYSTEMS INC,5230
29867,AOI,ALLIANCE ONE INTERNATIONAL INC,1263
85972,CRAI,C R A INTERNATIONAL INC,16066
90674,AEZ,AMERICAN OIL & GAS INC,46664
90696,TST,TELESTONE TECHNOLOGIES CORP,46682
90706,CTRN,CITI TRENDS INC,46691
87633,SVVS,SAVVIS INC,17986
84117,,PEGASUS COMMUNICATIONS CORP,15012
85214,FOXX,FOX & HOUND RESTAURANT GROUP,15597
90686,GTE,GLOBETEL COMMUNICATIONS CORP,46674
90682,DIL,DYADIC INTERNATIONAL INC,46671
90714,SSAG,S S A GLOBAL TECHNOLOGIES INC,46696
90739,PEDH,PEOPLES EDUCATIONAL HOLDINGS INC,46862
90750,GTF,CYTOMEDIX INC,46873
83359,XWG,WIRELESS XCESSORIES GROUP INC,14515
90748,XNPT,XENOPORT INC,46870
79666,TLF,TANDY LEATHER FACTORY INC,29969
11473,NAKE,NORTH AMERICAN TECH GP INC,9302
65518,RADN,RADYNE CORP,6629
90778,XFN,XFONE INC,46892
90774,RSY,RECOM MANAGED SYSTEMS INC,46887
89426,EYE,ADVANCED MEDICAL OPTICS INC,43263
16249,BSM,B S D MEDICAL CORP DE,674
90734,LHCG,L H C GROUP,46857
83726,OTV,ONETRAVEL HOLDINGS INC,6750
90742,RACK,RACKABLE SYSTEMS INC,46864
79267,,CRIMSON EXPLORATION INC,12183
88518,,MEDIAVEST INC,38418
88163,MIVA,MIVA INC,37157
90741,PORK,PREMIUM STANDARD FARMS INC,46863
87138,NPLA,INPLAY TECHNOLOGIES INC,35224
90228,LBTYB,LIBERTY GLOBAL INC,45301
90227,LBTYA,LIBERTY GLOBAL INC,45301
90736,MEND,MICRUS ENDOVASCULAR CORP,46859
84562,HGRD,HEALTH GRADES INC,15322
90725,EVVV,EV3 INC,46850
90727,FRNS,FIRST AVENUE NETWORKS INC,46852
90777,WHT,WESTSIDE ENERGY CORP,46891
80482,OVEN,TURBOCHEF TECHNOLOGIES INC,12983
85570,CDZI,CADIZ INC,7556
90720,BLDR,BUILDERS FIRSTSOURCE INC,46846
90717,ALLI,ALLION HEALTHCARE INC,46843
83416,,SIPEX CORP,14493
76355,FFI,FORTUNE DIVERSIFIED INDS INC,10647
88379,NTRI,NUTRISYSTEM INC,37746
90735,LINC,LINCOLN EDUCATIONAL SVCS CORP,46858
90732,KNXA,KENEXA CORP,46856
88255,ORCH,ORCHID CELLMARK INC,37520
77781,AMPX,AMPEX CORP DEL,11628
90738,PDRT,PARTICLE DRILLING TECHNLGS INC,46861
90775,THS,TREEHOUSE FOODS INC,46889
90759,HEM,HEMOSENSE INC,46881
90751,DSW,D S W INC,46874
90733,LEAP,LEAP WIRELESS INTL INC,16283
90763,NSR,NEUSTAR INC,46886
90747,VLCM,VOLCOM INC,46869
88615,GB,GREATBATCH INC,39150
89751,TEC,TETON ENERGY CORP,44076
76686,LCUT,LIFETIME BRANDS INC,10959
57104,NEST,NESTOR INC,6744
24272,ASH,ASHLAND INC NEW,20222
38420,CEM,CHEMTURA CORP,20532
90816,ICDG,ICOP DIGITAL INC,47020
86164,,NAVIGANT INTERNATIONAL INC,16140
87800,PALM,PALM INC,18342
90804,CRYO,CRYOCOR INC,47010
90788,AID,LAW ENFORCEMENT ASSOCIATES CORP,46998
77393,,BIOTIME INC,11383
90791,TIS,ORCHIDS PAPER PRODUCTS CO,47001
90780,AOB,AMERICAN ORIENTAL BIOENGINRG INC,46987
90800,ARXT,ADAMS RESPIRATORY THRPTCS INC,47007
90807,DMND,DIAMOND FOODS INC,47012
90805,DISCA,DISCOVERY HOLDING CO,47011
83386,ITWO,I2 TECHNOLOGIES INC,14562
90806,DISCB,DISCOVERY HOLDING CO,47011
90789,MFB,MAIDENFORM BRANDS INC,46999
90803,CNSL,CONSOLIDATED COMMS HLDGS INC,47009
90814,HITT,HITTITE MICROWAVE CORP,47019
82242,PLI,PROLIANCE INTERNATIONAL INC,30953
90786,ITC,I T C HOLDINGS CORP,46996
90783,FTK,FLOTEK INDUSTRIES INC,46992
90792,PEC,PIKE ELECTRIC CORP,47002
86569,DVW,COVAD COMMUNICATIONS GROUP INC,16381
90795,SVI,SERVICES ACQUISITION CORP INTL,46888
90779,ALJ,ALON U S A ENERGY INC,46986
79490,FLL,FULL HOUSE RESORTS INC,12346
90822,SWSI,SUPERIOR WELL SERVICES INC,47026
90812,GGXY,GOLF GALAXY INC,47017
81584,CBIZ,CBIZ INC,13695
90868,OFLX,OMEGA FLEX INC,47214
90802,CHAP,CHAPARRAL STEEL CO DE,47008
90381,ANSW,GURUNET CORP,45690
90830,CRB,COURTSIDE ACQUISITION CORP,46989
90826,BUN,BABYUNIVERSE INC,47180
90876,UNCA,UNICA CORP,47221
90875,UEPS,NET 1 UEPS TECHNOLOGIES INC,47220
90867,MWIV,M W I VETERINARY SUPPLY INC,47213
86536,,FERIS INTERNATIONAL INC,16357
90861,ESCH,ESCHELON TELECOM INC,47208
90877,WRSP,WORLDSPACE INC,47222
90854,AATI,ADVANCED ANALOGIC TCHNLGS INC,47201
90856,ATRC,ATRICURE INC,47203
90831,DRC,DRESSER RAND GROUP INC,47184
90863,HOKU,HOKU SCIENTIFIC INC,47210
90855,ADLS,ADVANCED LIFE SCIENCES HLDGS INC,47202
89225,HBE,HENRY BROS ELECTRONICS INC,42410
82702,,IMPAX LABORATORIES INC,14243
90840,MHJ,MAN SANG HOLDINGS INC,47189
90808,EXPE,EXPEDIA INC DE,47013
90838,KFI,K & F INDUSTRIES HOLDINGS INC,47187
90871,RUTH,RUTHS CHRIS STEAK HOUSE INC,47217
90847,FRZ,REDDY ICE HOLDINGS INC,47193
77340,MEK,METRETEK TECHNOLOGIES INC,11342
90870,ROLL,R B C BEARINGS INC,47216
86578,,LAKES ENTERTAINMENT INC,16368
90860,COLY,COLEY PHARMACEUTICAL GROUP INC,47207
90829,CF,C F INDUSTRIES HOLDINGS INC,47183
39087,S,SPRINT NEXTEL CORP,21833
77097,IDMI,I D M PHARMA INC,11221
90858,BRNC,BRONCO DRILLING CO INC,47205
83382,TCX,TUCOWS INC,14568
90865,KONA,KONA GRILL INC,47212
90825,ABD,A C C O BRANDS CORP,47179
90849,ROC,ROCKWOOD HOLDINGS INC,47195
22323,,ISORAY INC,6905
90874,TRLG,TRUE RELIGION APPAREL INC,47219
86198,PANC,PANACOS PHARMACEUTICALS INC,16148
90846,RMX,READY MIX INC,47192
90873,SWAT,A4S SECURITY INC,47025
90828,BBC,BODISEN BIOTECH INC,47182
90898,CSCX,CARDIAC SCIENCE CORP,47438
90866,LBTYK,LIBERTY GLOBAL INC,45301
88271,MGRM,MONOGRAM BIOSCIENCES INC,37534
78081,,LIGAND PHARMACEUTICALS INC,11806
12217,MEAS,MEASUREMENT SPECIALTIES INC,8268
82824,IDP,IDERA PHARMACEUTICALS INC,14310
45487,NSHA,NASHUA CORP,21250
88806,,BERLINER COMMUNICATIONS INC,40995
32687,FPP,FIELDPOINT PETROLEUM CORP,1545
90911,TRMP,TRUMP ENTERTAINMENT RESORTS INC,47449
90915,WLSC,WILLIAMS SCOTSMAN INTL INC,47453
76515,DHC,COVANTA HOLDING CORP,28924
78082,SPCHB,SPORT CHALET INC,11811
90881,CVN,CONVERSION SERVICES INTL INC,47424
76020,SURG,VALLEY FORGE SCIENTIFIC CORP,10360
90901,IKAN,IKANOS COMMUNICATIONS INC,47441
90888,HBX,HANA BIOSCIENCES INC,47430
80634,IFNY,INFINITY ENERGY RESOURCES INC,13159
76020,SURG,SYNERGETICS USA INC,10360
85939,RLH,RED LION HOTELS CORP,34715
90912,TRXI,T R X INC,47450
90907,SNSS,SUNESIS PHARMACEUTICALS INC,47447
90889,HRZ,HORIZON LINES INC,47431
90893,LCC,U S AIRWAYS GROUP INC NEW,47434
79167,ESCL,ESCALA GROUP INC,12142
90900,GHDX,GENOMIC HEALTH INC,47440
90914,WBMD,WEBMD HEALTH CORP,47452
90894,AVRX,AVALON PHARMACEUTICALS INC,47435
90896,CBOU,CARIBOU COFFEE CO INC,47436
90910,TLEO,TALEO CORP,47448
90909,SPCHA,SPORT CHALET INC,11811
90942,UPI,UROPLASTY INC,47871
90938,SCU,STORM CAT ENERGY CORP,47867
81761,,GLOWPOINT INC,13783
76515,CVA,COVANTA HOLDING CORP,28924
90926,HAQ,HEALTHCARE ACQUISITION CORP,46994
82670,MHA,MANHATTAN PHARMACEUTICALS INC,14232
90939,SUF,SULPHCO INC,47868
90946,ACLI,AMERICAN COMMERCIAL LINES INC,23442
90379,GME,GAMESTOP CORP NEW,42775
89301,GME,GAMESTOP CORP NEW,42775
90940,TAL,TAL INTERNATIONAL GROUP INC,47869
90937,SLS,S L S INTERNATIONAL INC,47866
90958,PTEK,POKERTEK INC,47886
10779,RWC,RELM WIRELESS CORP,65
87777,,INTRABIOTICS PHARMACEUTICALS INC,18700
90381,ANSW,ANSWERS CORP,45690
82759,SSFT,NUANCE COMMUNICATIONS INC,14205
90960,TRMA,TRICO MARINE SERVICES INC,14627
86721,HLTH,EMDEON CORP,16406
42219,TSTY,TASTY BAKING CO,21713
82800,PCU,SOUTHERN COPPER CORP,31574
90956,NCIT,N C I INC,47884
73817,STRN,SUTRON CORP,6554
90951,HERO,HERCULES OFFSHORE INC,47879
90957,NXTM,NXSTAGE MEDICAL INC,47885
90954,MATH,MATHSTAR INC,47882
90945,ABPI,ACCENTIA BIOPHARMACEUTICALS INC,47874
90955,MELA,ELECTRO OPTICAL SCIENCES INC,47883
84375,TEN,TENNECO INC DE,31841
11403,CDNS,CADENCE DESIGN SYSTEMS INC,9245
81700,ZRBA,ZAREBA SYSTEMS INC,5013
79427,,NYFIX INC,12249
84785,WNI,SCHIFF NUTRITION INTL INC,31987
90966,CBEY,CBEYOND COMMUNICATIONS INC,48769
90984,WSPI,WEBSITE PROS INC,48782
90816,ICOP,ICOP DIGITAL INC,47020
47002,KAMN,KAMAN CORP,2488
87634,TRBM,TERABEAM INC,17917
90996,BUF,MINRAD INTERNATIONAL INC,48797
90974,ROHI,ROTECH HEALTHCARE INC,48775
89441,LPA,LAPOLLA INDUSTRIES INC,43279
90971,IRBT,IROBOT CORP,48773
90968,CRXX,COMBINATORX INC,48770
90989,CCO,CLEAR CHANNEL OUTDOOR HLDGS INC,48787
90992,IHS,I H S INC,48792
82664,ADEP,ADEPT TECHNOLOGY INC,14238
90774,SGN,SIGNALIFE INC,46887
90978,SPWR,SUNPOWER CORP,48778
90969,DOVR,DOVER SADDLERY INC,48771
90979,UARM,UNDER ARMOUR INC,48779
82759,NUAN,NUANCE COMMUNICATIONS INC,14205
66093,SBC,A T & T INC,21645
90994,ICO,INTERNATIONAL COAL GROUP INC,48794
90980,UDRL,UNION DRILLING INC,48780
91012,TRX,TRONOX INC,48802
90988,BKD,BROOKDALE SENIOR LIVING INC,48786
90990,GAX,GALAXY ENERGY CORP,48790
27642,APY,ASPYRA INC,6413
79328,LNX,LENOX GROUP INC,29875
90972,JSDA,JONES SODA CO,48774
78186,PQ,PETROQUEST ENERGY INC,11777
37022,SNR,SUNAIR SERVICES CORP,7457
66093,T,A T & T INC,21645
89831,BRLC,SYNTAX BRILLIAN CORP,44378
47423,DFZ,BARRY R G CORP OHIO,20272
91018,CORE,CORE MARK HOLDING CO INC,49994
91036,AVZA,AVIZA TECHNOLOGY INC,50011
83462,TUP,TUPPERWARE BRANDS CORP,31647
91033,VOCS,VOCUS INC,50008
91024,LORL,LORAL SPACE & COMMUNICATIONS INC,50000
91040,BAS,BASIC ENERGY SERVICES INC,50015
91020,CYNO,CYNOSURE INC,49996
84185,,EVER GLORY INTERNATIONAL GRP INC,15135
91032,TRAK,DEALERTRACK HOLDINGS INC,50007
91039,BPG,B P I INDUSTRIES INC,50014
85768,,INTEGRATED ELECTRICAL SRVCS INC,34633
91028,SOMX,SOMAXON PHARMACEUTICALS INC,50004
86191,CASM,C A S MEDICAL SYSTEMS INC,7732
91045,EMS,EMERGENCY MEDICAL SERVICES CORP,50019
91022,DEIX,DIRECTED ELECTRONICS INC,49998
91029,SPSN,SPANSION INC,50005
82621,MSS,MILESTONE SCIENTIFIC INC,14097
91021,CYTX,CYTORI THERAPEUTICS INC,49997
91050,MGT,MEDICSIGHT INC,50024
85208,SCHK,SCHICK TECHNOLOGIES INC,15564
91014,DLIA,DELIA S INC NEW,49990
91041,LYV,C C E SPINCO INC,50016
79529,TGIS,THOMAS GROUP INC,12367
91013,NCST,NUCRYST PHARMACEUTICALS CORP,49989
91034,WHIT,WHITTIER ENERGY CORP,50009
85564,ILI,INTERLEUKIN GENETICS INC,15860
82163,,CELLEGY PHARMACEUTICALS INC,13934
76226,CBS,C B S CORP NEW,21866
85158,ISR,I N X INC,15581
91063,VIA,VIACOM INC NEW,50032
91066,VIA,VIACOM INC NEW,50032
88681,WW,WATSON WYATT WORLDWIDE INC,40158
85445,IN,INTERMEC INC,32127
75104,CBS,C B S CORP NEW,21866
12458,RYI,RYERSON INC,20978
76963,NTN,N T N BUZZTIME INC,11101
62368,PHII,P H I INC,3548
62376,PHIIK,P H I INC,3548
59483,YRCW,Y R C WORLDWIDE INC,5037
91078,EPCT,EPICEPT CORP,50197
91041,LYV,LIVE NATION INC,50016
77292,PDLI,P D L BIOPHARMA INC,11316
91071,MIR,MIRANT CORP NEW,50187
87310,,CROSSROADS SYSTEMS INC,17211
91073,WNR,WESTERN REFINING INC,50192
91067,CXG,C N X GAS CORP,50183
76927,STRL,STERLING CONSTRUCTION CO INC,11011
91075,ARII,AMERICAN RAILCAR INDUSTRIES INC,50194
84521,,CARDIUM THERAPEUTICS INC,15354
91070,GEE,GLOBAL ENTERTAINMENT CORP,50186
37955,GKSR,G & K SERVICES INC,1959
91074,ALTU,ALTUS PHARMACEUTICALS INC,50193
91068,CMG,CHIPOTLE MEXICAN GRILL INC,50184
79519,,FUSHI INTERNATIONAL INC,12338
91079,FNET,FORTUNET INC,50198
91080,HEES,H & E EQUIPMENT SERVICES INC,50199
76788,HWAY,HEALTHWAYS INC,11083
91114,KOP,KOPPERS HOLDINGS INC,50314
91101,SGXP,S G X PHARMACEUTICALS INC,50302
89003,FIS,FIDELITY NATIONAL INFO SVCS INC,41673
87656,,ACCESS PHARMACEUTICALS INC,36949
91105,TES,AMERICAN TELECOM SERVICES INC,50305
86026,IOP,INNOSPEC INC,34751
91094,IOMI,IOMAI CORP,50296
91103,UAUA,U A L CORP,21793
91104,VLRX,VALERA PHARMACEUTICALS INC,50304
91091,DMGI,DIGITAL MUSIC GROUP INC,50294
25778,CA,C A INC,5220
91088,CRDC,CARDICA INC,50292
91108,DRA,COINMACH SERVICE CORP,45861
59089,BRS,BRISTOW GROUP INC,3370
91090,CROX,CROCS INC,50293
76898,,WARRIOR ENERGY SERVICE CORP,10949
91098,NHWK,NIGHTHAWK RADIOLOGY HOLDINGS INC,50299
91109,XCO,E X C O RESOURCES INC,16277
91117,MRT,MORTONS RESTAURANT GROUP INC NEW,50318
81491,NWRE,NEOWARE INC,13595
91099,NTLS,NTELOS HOLDINGS CORP,50300
91086,ACOR,ACORDA THERAPEUTICS INC,50290
91092,ETWC,ETRIALS WORLDWIDE INC,50295
91039,BPG,B P I ENERGY HOLDINGS INC,50014
91100,ROSE,ROSETTA RESOURCES INC,50301
91096,MHGC,MORGANS HOTEL GROUP CO,50298
87637,MTOX,MEDTOX SCIENTIFIC INC,7235
77202,ARCI,APPLIANCE RECYCLING CTRS AMR INC,11186
91095,LQDT,LIQUIDITY SERVICES INC,50297
91121,SEA,STAR MARITIME ACQUISITION CORP,50028
91128,GPOR,GULFPORT ENERGY CORP,50323
82191,LTEC,LOUD TECHNOLOGIES INC,13948
75578,MERC,MERCER INTERNATIONAL INC,9868
91116,ME,MARINER ENERGY INC,50316
89297,CCOI,COGENT COMMUNICATIONS GROUP INC,42769
85168,HELX,HELIX ENERGY SOLUTIONS GROUP INC,15563
89644,NTLI,N T L INC DEL NEW,43846
83630,,BROADVISION INC,14750
66078,REF,REFAC OPTICAL GROUP,3818
91136,EDA,ENDEAVOR ACQUISITION CORP,50020
91154,ALXA,ALEXZA PHARMACEUTICALS INC,50482
86319,ERI,EMRISE CORP,7823
91838,JMG,J M G EXPLORATION INC,51951
84117,XAN,PEGASUS COMMUNICATIONS CORP,15012
39301,GCGC,GOLDEN CYCLE GOLD CORP,6119
91840,RZ,RASER TECHNOLOGIES INC,51952
91837,ADY,AMERICAN DAIRY INC,51950
91158,EGLT,EAGLE TEST SYSTEMS INC,50486
89678,ACTI,ACTIVIDENTITY CORP,18434
38149,BYI,BALLY TECHNOLOGIES INC,297
91152,TDG,TRANSDIGM GROUP INC,50481
91161,GPRE,GREEN PLAINS RENEWABLE ENERGY IN,50489
89312,,SERACARE LIFE SCIENCES INC,42787
91141,MDV,MEDIVATION INC,50473
89289,SSI,STAGE STORES INC,15073
90608,THK,THINK PARTNERSHIP INC,46418
91165,IPCS,I P C S INC,50493
75993,WWWW,WEB COM INC,10311
84146,VOXW,VOXWARE INC,15095
76276,BRR,A C R GROUP INC,5817
91156,AMTY,AMERITYRE CORP,50484
86026,IOSP,INNOSPEC INC,34751
91166,NEXT,NEXTEST SYSTEMS CORP,50494
79375,CYDS,CYGNE DESIGNS INC,12315
86829,IMM,IMMTECH PHARMACEUTICALS INC,16494
91151,THI,TIM HORTONS INC,50480
90826,POSH,BABYUNIVERSE INC,47180
91159,GGBM,GIGABEAM CORP,50487
90098,CYCC,CYCLACEL PHARMACEUTICALS INC,45005
91153,TRX,TRONOX INC,48802
27959,DUK,DUKE ENERGY CORP NEW,20608
81097,ION,PAXSON COMMUNICATIONS CORP,13412
80528,FRNT,FRONTIER AIRLINES HLDGS INC,13095
91203,NAO,NORTH AMERICAN INSUR LEADERS INC,50475
79850,PGIC,PROGRESSIVE GAMING INTL CORP,12589
91190,AQR,ACQUICOR TECHNOLOGY INC,50465
56945,,NATURES SUNSHINE PRODUCTS INC,250
91175,EICU,VISICU INC,50593
91192,ROX,CASTLE BRANDS INC,50604
91200,GGL,GOODMAN GLOBAL INC,50611
91205,ZZ,SEALY CORP,50616
79280,,INTERLINK ELECTRONICS,12178
91207,HOT,STARWOOD HOTELS & REST WLDWD INC,20935
91204,POR,PORTLAND GENERAL ELECTRIC CO,21430
76465,QRCP,QUEST RESOURCE CORP,10462
76383,AVNR,AVANIR PHARMACEUTICALS,10593
91186,VNDA,VANDA PHARMACEUTICALS INC,50601
91184,TRGT,TARGACEPT INC,50600
76355,FFI,FORTUNE INDUSTRIES INC,10647
90888,HNAB,HANA BIOSCIENCES INC,47430
89889,AIXD,ACCESS INTEGRATED TECHNLGS INC,44600
32548,SORL,S O R L AUTO PARTS INC,6311
76898,WARR,WARRIOR ENERGY SERVICE CORP,10949
41929,CNW,CON WAY INC,20501
89265,ABBI,ABRAXIS BIOSCIENCE INC,42536
91199,GLA,GLOBAL LOGISTICS ACQUISITION COR,50310
91178,OMRI,OMRIX BIOPHARMACEUTICALS INC,50595
91195,CPX,COMPLETE PRODUCTION SERVICES INC,50606
85158,INXI,I N X INC,15581
89271,LWSN,LAWSON SOFTWARE INC NEW,42542
76702,OSI,O S I RESTAURANT PARTNERS INC,10980
91170,BLUE,BLUE HOLDINGS INC,50589
91172,CPII,C P I INTERNATIONAL INC,50591
91270,CHTP,CHELSEA THERAPEUTICS INTL LTD,50728
87165,MOVE,HOMESTORE INC,16701
91231,KSW,K S W INC,50698
79025,RPRX,REPROS THERAPEUTICS INC,12040
91215,DK,DELEK U S HOLDINGS INC,50694
91216,DCP,DYNCORP INTERNATIONAL INC,50695
86910,GFSI,GOLDLEAF FINANCIAL SOLUTIONS INC,16547
91280,NSTR,NORTHSTAR NEUROSCIENCE INC,50733
80730,VBAC,VIRBAC CORP,13202
89863,MITI,MICROMET INC,44494
81857,CAM,CAMERON INTERNATIONAL CORP,13833
91283,RAME,R A M ENERGY RESOURCES INC,50735
28484,HES,HESS CORP,20064
91279,NOVC,NOVACEA INC,50732
91275,LCAPA,LIBERTY MEDIA CORP NEW,41998
91277,LINTA,LIBERTY MEDIA CORP NEW,41998
91278,LINTB,LIBERTY MEDIA CORP NEW,41998
91268,BWTR,BASIN WATER INC,50726
91267,BMTI,BIOMIMETIC THERAPEUTICS INC,50725
85768,IESC,INTEGRATED ELECTRICAL SRVCS INC,34633
90159,ASB,ASCENDIA BRANDS INC,45168
82515,POOL,POOL CORP,14046
91284,REST,RESTORE MEDICAL INC,50736
91212,BKC,BURGER KING HOLDINGS INC,50692
91218,EQ,EMBARQ CORP,50697
86959,DITC,DITECH NETWORKS INC,16574
89958,IEDU,INVESTOOLS INC,44711
77090,ATNI,ATLANTIC TELE NETWORK INC,11204
91211,AOG,AURORA OIL & GAS CORP,50690
91237,VG,VONAGE HOLDINGS CORP,50706
85716,,TIER TECHNOLOGIES INC,15895
78908,RCKY,ROCKY BRANDS INC,11934
91234,MWA,MUELLER WATER PRODUCTS INC,50701
76582,DORM,DORMAN PRODUCTS INC,10855
91264,AMGI,AMERICAN MOLD GUARD INC,50588
91219,HAC,HARBOR ACQUISITION CORP,50612
91269,CBAK,CHINA B A K BATTERY INC,50727
91262,AAWW,ATLAS AIR WORLDWIDE HOLDINGS INC,13927
91286,VSCP,VIRTUALSCOPICS INC,50738
91350,CTCM,C T C MEDIA INC,50856
89224,DJO,D J O INC,42409
91349,CLUB,TOWN SPORTS INTL HOLDINGS INC,50855
